p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28,p_29,p_30,p_31,p_32,p_33,p_34,p_35,p_36,p_37,p_38,p_39,p_40,p_41,p_42,p_43,p_44,p_45,p_46,p_47,p_48,p_49,p_50,p_51,p_52,p_53,p_54,p_55,p_56,p_57,p_58,p_59,p_60,p_61,p_62,p_63,p_64,p_65,p_66,p_67,p_68,p_69,p_70,p_71,p_72,p_73,p_74,p_75,p_76,p_77,p_78,p_79,p_80,p_81,p_82,p_83,p_84,p_85,p_86,p_87,p_88,p_89,p_90,p_91,p_92,p_93,p_94,p_95,p_96
80.68002466449373,-136.2848941686902,172.36012030240067,-274.7643313375441,231.5058811128613,145.73352817658227,172.36012030240067,-274.7643313375441,-136.2848941686902,-216.01206723894293,80.68002466449373,-257.27057693399126,172.36012030240067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.36012030240067,-242.0002085972385,-257.27057693399126,-242.0002085972385,172.36012030240067,172.36012030240067,256.5244283091304,231.5058811128613,-242.0002085972385,172.36012030240067,-242.0002085972385,-257.27057693399126,-242.0002085972385,172.36012030240067,172.36012030240067,256.5244283091304,231.5058811128613,-242.0002085972385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.36012030240067,-242.0002085972385,-274.7643313375441,-242.0002085972385,-153.13806404991968,172.36012030240067,256.5244283091304,80.68002466449373,-242.0002085972385,172.36012030240067,-242.0002085972385,-274.7643313375441,-242.0002085972385,-153.13806404991968,172.36012030240067,256.5244283091304,80.68002466449373,-242.0002085972385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-257.27057693399126,172.36012030240067,248.05176933364356,-136.2848941686902,-274.7643313375441,19.245433966883,-257.27057693399126,19.245433966883,231.5058811128613,-257.27057693399126,-257.27057693399126,-139.71223796564462,-274.7643313375441,19.245433966883,145.73352817658227,8.114456907926215,248.05176933364356,-259.1357372167305,-136.2848941686902,80.68002466449373,-136.2848941686902,-136.2848941686902,-139.71223796564462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-274.7643313375441,-136.2848941686902,-242.0002085972385,172.36012030240067,80.68002466449373,-242.0002085972385,-242.0002085972385,256.5244283091304,-242.0002085972385,-242.0002085972385,-153.13806404991968,-126.45812807471154,256.5244283091304,-274.7643313375441,-242.0002085972385,256.5244283091304,231.5058811128613,-242.0002085972385,-242.0002085972385,172.36012030240067,80.68002466449373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-257.27057693399126,-126.45812807471154,231.5058811128613,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,231.5058811128613,256.5244283091304,256.5244283091304,-153.13806404991968,-242.0002085972385,-259.1357372167305,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,-153.13806404991968,-242.0002085972385,248.05176933364356,19.245433966883,-126.45812807471154,231.5058811128613,-242.0002085972385,-153.13806404991968,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,248.05176933364356,231.5058811128613,-257.27057693399126,-259.1357372167305,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,-257.27057693399126,-257.27057693399126,256.5244283091304,-153.13806404991968,-242.0002085972385,171.6111119564754,-153.13806404991968,-153.13806404991968,256.5244283091304,-242.0002085972385,-153.13806404991968,-242.0002085972385,-259.1357372167305,-136.2848941686902,171.6111119564754,172.36012030240067,231.5058811128613,-242.0002085972385,-153.13806404991968,-136.2848941686902,-216.01206723894293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-274.7643313375441,-257.27057693399126,256.5244283091304,-126.45812807471154,231.5058811128613,-274.7643313375441,248.05176933364356,-153.13806404991968,-274.7643313375441,256.5244283091304,256.5244283091304,231.5058811128613,-257.27057693399126,256.5244283091304,256.5244283091304,-257.27057693399126,-257.27057693399126,-136.2848941686902,-259.1357372167305,-257.27057693399126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-136.2848941686902,171.6111119564754,171.6111119564754,256.5244283091304,-259.1357372167305,256.5244283091304,231.5058811128613,248.05176933364356,-242.0002085972385,-259.1357372167305,-136.2848941686902,-136.2848941686902,256.5244283091304,-242.0002085972385,248.05176933364356,231.5058811128613,-216.01206723894293,19.245433966883,256.5244283091304,-136.2848941686902,15.335989745707192,-274.7643313375441,256.5244283091304,-274.7643313375441,-274.7643313375441,256.5244283091304,-259.1357372167305,-259.1357372167305,248.05176933364356,15.335989745707192,15.335989745707192,-259.1357372167305,-257.27057693399126,15.335989745707192,-153.13806404991968,256.5244283091304,256.5244283091304,15.335989745707192,15.335989745707192,256.5244283091304,19.245433966883,-136.2848941686902,248.05176933364356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,231.5058811128613,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,80.68002466449373,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,248.05176933364356,15.335989745707192,15.335989745707192,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-153.13806404991968,15.335989745707192,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,171.6111119564754,231.5058811128613,-257.27057693399126,-126.45812807471154,-242.0002085972385,80.68002466449373,-153.13806404991968,231.5058811128613,256.5244283091304,-242.0002085972385,-153.13806404991968,-242.0002085972385,-153.13806404991968,248.05176933364356,248.05176933364356,145.73352817658227,-242.0002085972385,80.68002466449373,-136.2848941686902,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,80.68002466449373,-274.7643313375441,-126.45812807471154,-242.0002085972385,-257.27057693399126,-153.13806404991968,-153.13806404991968,231.5058811128613,15.335989745707192,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,80.68002466449373,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,80.68002466449373,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,248.05176933364356,15.335989745707192,15.335989745707192,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-257.27057693399126,-126.45812807471154,-274.7643313375441,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,231.5058811128613,256.5244283091304,256.5244283091304,-153.13806404991968,-242.0002085972385,-259.1357372167305,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,248.05176933364356,19.245433966883,-126.45812807471154,231.5058811128613,-242.0002085972385,-153.13806404991968,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-216.01206723894293,-126.45812807471154,-153.13806404991968,80.68002466449373,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,172.36012030240067,231.5058811128613,-274.7643313375441,-126.45812807471154,231.5058811128613,-242.0002085972385,-153.13806404991968,171.6111119564754,248.05176933364356,15.335989745707192,15.335989745707192,-257.27057693399126,256.5244283091304,-242.0002085972385,-153.13806404991968,-242.0002085972385,-216.01206723894293,-216.01206723894293,172.36012030240067,248.05176933364356,-216.01206723894293,256.5244283091304,-257.27057693399126,-242.0002085972385,-136.2848941686902,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-257.27057693399126,-126.45812807471154,231.5058811128613,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,80.68002466449373,256.5244283091304,256.5244283091304,-153.13806404991968,-242.0002085972385,-259.1357372167305,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-153.13806404991968,19.245433966883,-126.45812807471154,-274.7643313375441,-242.0002085972385,-153.13806404991968,172.36012030240067,-216.01206723894293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248.05176933364356,-274.7643313375441,248.05176933364356,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,15.335989745707192,-139.71223796564462,-274.7643313375441,248.05176933364356,80.68002466449373,-242.0002085972385,80.68002466449373,-153.13806404991968,8.114456907926215,231.5058811128613,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,-257.27057693399126,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,80.68002466449373,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,-153.13806404991968,248.05176933364356,231.5058811128613,15.335989745707192,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,248.05176933364356,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-136.2848941686902,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,19.245433966883,-274.7643313375441,-126.45812807471154,-242.0002085972385,231.5058811128613,-153.13806404991968,248.05176933364356,-274.7643313375441,80.68002466449373,-259.1357372167305,-242.0002085972385,-136.2848941686902,-242.0002085972385,-136.2848941686902,8.114456907926215,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,455.6135011073098,-216.01206723894293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-136.2848941686902,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,19.245433966883,-274.7643313375441,-126.45812807471154,-242.0002085972385,-257.27057693399126,-153.13806404991968,248.05176933364356,231.5058811128613,80.68002466449373,-259.1357372167305,-242.0002085972385,-136.2848941686902,-242.0002085972385,8.114456907926215,-259.1357372167305,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,455.6135011073098,-216.01206723894293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,15.335989745707192,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,19.245433966883,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,248.05176933364356,15.335989745707192,15.335989745707192,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-274.7643313375441,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,19.245433966883,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,248.05176933364356,15.335989745707192,15.335989745707192,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,-136.2848941686902,248.05176933364356,-136.2848941686902,231.5058811128613,-242.0002085972385,171.6111119564754,172.36012030240067,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,248.05176933364356,-274.7643313375441,-126.45812807471154,15.335989745707192,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,80.68002466449373,-136.2848941686902,256.5244283091304,-136.2848941686902,-242.0002085972385,171.6111119564754,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,248.05176933364356,-136.2848941686902,171.6111119564754,-126.45812807471154,-257.27057693399126,-242.0002085972385,15.335989745707192,-136.2848941686902,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,-257.27057693399126,-126.45812807471154,-153.13806404991968,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,80.68002466449373,256.5244283091304,256.5244283091304,-153.13806404991968,-242.0002085972385,-259.1357372167305,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,-153.13806404991968,-242.0002085972385,-216.01206723894293,-126.45812807471154,19.245433966883,-126.45812807471154,231.5058811128613,-242.0002085972385,-153.13806404991968,455.6135011073098,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,256.5244283091304,-153.13806404991968,-274.7643313375441,80.68002466449373,-216.01206723894293,-242.0002085972385,256.5244283091304,8.114456907926215,-153.13806404991968,-242.0002085972385,80.68002466449373,-257.27057693399126,256.5244283091304,-153.13806404991968,-242.0002085972385,171.6111119564754,-153.13806404991968,-126.45812807471154,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,256.5244283091304,-259.1357372167305,171.6111119564754,256.5244283091304,80.68002466449373,-242.0002085972385,171.6111119564754,256.5244283091304,-153.13806404991968,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256.5244283091304,231.5058811128613,-126.45812807471154,-242.0002085972385,256.5244283091304,8.114456907926215,248.05176933364356,-242.0002085972385,231.5058811128613,80.68002466449373,-274.7643313375441,-126.45812807471154,-242.0002085972385,-274.7643313375441,-153.13806404991968,256.5244283091304,231.5058811128613,-274.7643313375441,256.5244283091304,-242.0002085972385,248.05176933364356,-242.0002085972385,248.05176933364356,248.05176933364356,-259.1357372167305,231.5058811128613,-242.0002085972385,171.6111119564754,-257.27057693399126,-259.1357372167305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
